"id_marker";"date_time";"description";"latitude";"longitude";"statut";"type_marker_id";"user_id"
1061;"";"Energie auto";5.3683492;-4.0043034;"";0;0
1062;"";"Garage renouveau";5.3685044;-4.0048948;"";0;0
1063;"";"Garage auto";5.3677617;-4.0100956;"";0;0
1064;"";"Garage Moto";5.355155;-4.0823945;"";0;0
1065;"";"Garage Lamine";5.3570811;-4.0851827;"";0;0
1066;"";"Garage auto";5.3571025;-4.0649816;"";0;0
1067;"";"Garage auto";5.3706411;-4.0114991;"";0;0
1068;"";"Garage auto";5.3694681;-4.0127081;"";0;0
1069;"";"Garage auto";5.3669652;-4.010569;"";0;0
1070;"";"Garage auto";5.3687444;-4.0105194;"";0;0
1071;"";"Garage auto";5.3684967;-4.0064713;"";0;0
1072;"";"Garage auto";5.3692197;-4.006142;"";0;0
1073;"";"Mecanique Auto";5.3427284;-4.0570584;"";0;0
1074;"";"Garage auto: Giwa Clim Auto";5.3517862;-4.0641327;"";0;0
1075;"";"Garage Auto";5.3483436;-4.0639651;"";0;0
1076;"";"Garage auto: Giwa Clim Auto";5.349362;-4.0640771;"";0;0
1077;"";"Garage Auto";5.3469939;-4.0650631;"";0;0
1078;"";"Garage Auto Ficgayo";5.3488181;-4.0729101;"";0;0
1079;"";"Garage Auto";5.3485482;-4.0728818;"";0;0
1080;"";"KS";5.3460439;-4.0697466;"";0;0
1081;"";"Garage Auto";5.349314;-4.0661263;"";0;0
1082;"";"Parallelisme et Equilibrage de Véhicules";5.3499883;-4.0679247;"";0;0
1083;"";"Garage Americain";5.3719236;-4.0783203;"";0;0
1084;"";"Garage Poids Lourds";5.3706351;-4.0831174;"";0;0
1085;"";"Garage Poids Lourds";5.3775915;-4.0847951;"";0;0
1086;"";"Garage Auto";5.3427751;-4.0594818;"";0;0
1087;"";"Garage Seatruck";5.3701344;-4.0749058;"";0;0
1088;"";"Garage Poids Lourds";5.3681148;-4.0727788;"";0;0
1089;"";"Garage Industriel et Rectification";5.3669746;-4.0734319;"";0;0
1090;"";"Garage Kamara";5.3649691;-4.0757742;"";0;0
1091;"";"Garage Poids Lourds";5.3651406;-4.07552;"";0;0
1092;"";"Climatisation Auto";5.3657772;-4.0753216;"";0;0
1093;"";"Mécanique Industrielle";5.3658944;-4.0752585;"";0;0
1094;"";"Garage Doumbia";5.3664018;-4.0752921;"";0;0
1095;"";"Garage Auto";5.3573081;-4.0644237;"";0;0
1096;"";"Garage Auto";5.3568595;-4.0650594;"";0;0
1097;"";"Garage Auto";5.3453656;-4.0562591;"";0;0
1098;"";"Chez Tassouma";5.3906563;-4.0824603;"";0;0
1099;"";"Garage auto";5.3671214;-4.0085983;"";0;0
1100;"";"Garage auto";5.3402234;-4.0984234;"";0;0
1101;"";"Garage auto";5.3396746;-4.0977757;"";0;0
1102;"";"Garage auto";5.3372885;-4.0955535;"";0;0
1103;"";"Garrage auto";5.3384007;-4.0952021;"";0;0
1104;"";"Garrage auto";5.3343007;-4.1003264;"";0;0
1105;"";"Garrage auto";5.3335082;-4.0986675;"";0;0
1106;"";"Garage Auto";5.3317189;-4.0959437;"";0;0
1107;"";"Garage auto";5.3469933;-4.0997793;"";0;0
1108;"";"Garage auto";5.3526668;-4.0995318;"";0;0
1109;"";"Garage auto";5.3580101;-4.0973707;"";0;0
1110;"";"Garage auto";5.3584618;-4.0957224;"";0;0
1111;"";"Garage auto";5.3573976;-4.097372;"";0;0
1112;"";"Garage auto";5.3574737;-4.0981056;"";0;0
1113;"";"Garage auto";5.3547204;-4.1018674;"";0;0
1114;"";"Garage auto";5.3543092;-4.1019076;"";0;0
1115;"";"Garage auto";5.3520419;-4.1035699;"";0;0
1116;"";"Garage auto la paix";5.351226;-4.102487;"";0;0
1117;"";"Garage auto";5.3512581;-4.1007797;"";0;0
1118;"";"Bak clim auto";5.3509977;-4.1004123;"";0;0
1119;"";"Garage auto";5.3508128;-4.100655;"";0;0
1120;"";"Garage auto";5.3489548;-4.1024132;"";0;0
1121;"";"Garage auto";5.3490349;-4.1040252;"";0;0
1122;"";"Garage auto";5.34797;-4.1030576;"";0;0
1123;"";"Garage auto mercedes";5.3475915;-4.1019787;"";0;0
1124;"";"Garage auto";5.3495763;-4.1044423;"";0;0
1125;"";"Garage auto";5.3497766;-4.1040131;"";0;0
1126;"";"Garage auto";5.351184;-4.1032408;"";0;0
1127;"";"Garage auto";5.3520376;-4.1032408;"";0;0
1128;"";"Garage auto";5.3516453;-4.1017789;"";0;0
1129;"";"Garage auto";5.3557078;-4.1021819;"";0;0
1130;"";"Garage auto";5.3576005;-4.1014355;"";0;0
1131;"";"Garage auto";5.3411421;-4.098988;"";0;0
1132;"";"Garage auto";5.3348489;-4.1010339;"";0;0
1133;"";"Garage auto";5.3667496;-4.0959182;"";0;0
1134;"";"Garage auto";5.365602;-4.093519;"";0;0
1135;"";"Garage auto";5.3562019;-4.1017775;"";0;0
1136;"";"Regauto";5.354912;-4.1016028;"";0;0
1137;"";"Clim auto";5.3529712;-4.1032179;"";0;0
1138;"";"Grarage Automobile";5.3374407;-4.1168106;"";0;0
1139;"";"Grarage Automobile";5.3375048;-4.1165974;"";0;0
1140;"";"Garage Moderne Concessionnaire";5.338561;-4.112615;"";0;0
1141;"";"Garage auto";5.3611436;-4.1001441;"";0;0
1142;"";"Garage Moto";5.352339;-4.0892556;"";0;0
1143;"";"Garage Auto";5.3548152;-4.0974478;"";0;0
1144;"";"Garage auto";5.3627873;-4.098526;"";0;0
1145;"";"Garage auto";5.3653129;-4.0944833;"";0;0
1146;"";"Garage auto";5.3654344;-4.0935163;"";0;0
1147;"";"Garage auto kakou";5.3526708;-4.1014396;"";0;0
1148;"";"Garage auto";5.3667362;-4.0965613;"";0;0
1149;"";"Garage auto";5.3666748;-4.0949707;"";0;0
1150;"";"Garage auto";5.3657522;-4.0938154;"";0;0
1151;"";"Garage Auto";5.3503742;-4.0967819;"";0;0
1152;"";"Garage Auto";5.3567527;-4.0959786;"";0;0
1153;"";"Garage Auto";5.3567527;-4.0961348;"";0;0
1154;"";"Garage Auto";5.35675;-4.0964735;"";0;0
1155;"";"Garage auto";5.357893;-4.0859029;"";0;0
1156;"";"Garage auto adama";5.3578075;-4.0867967;"";0;0
1157;"";"Garage auto";5.3559488;-4.0901287;"";0;0
1158;"";"Garage auto";5.3583149;-4.0945382;"";0;0
1159;"";"Garage auto";5.3530353;-4.0952202;"";0;0
1160;"";"Réparateur de moto";5.3482905;-4.0875424;"";0;0
1161;"";"Garage Moto";5.3504109;-4.0875491;"";0;0
1162;"";"Garage Auto";5.3510912;-4.0955454;"";0;0
1163;"";"Garage Auto";5.3510758;-4.0957191;"";0;0
1164;"";"Garage Auto";5.3510798;-4.0964889;"";0;0
1165;"";"Garage Auto";5.3512447;-4.0974826;"";0;0
1166;"";"Garage Auto";5.3512167;-4.0984489;"";0;0
1167;"";"Garage auto";5.3521554;-4.0958861;"";0;0
1168;"";"Garage auto";5.3522836;-4.0959021;"";0;0
1169;"";"Garage Auto";5.3567426;-4.0964781;"";0;0
1170;"";"Garage auto";5.3567627;-4.0961368;"";0;0
1171;"";"Garage auto";5.3567113;-4.0958753;"";0;0
1172;"";"Garage auto";5.3513349;-4.097484;"";0;0
1173;"";"Garage auto";5.3512775;-4.0984449;"";0;0
1174;"";"Garage auto";5.3510878;-4.0964802;"";0;0
1175;"";"Garage auto";5.3510805;-4.0956943;"";0;0
1176;"";"Garage auto";5.3510785;-4.0955441;"";0;0
1177;"";"Garage auto";5.3521854;-4.0958451;"";0;0
1178;"";"Garage auto";5.3523069;-4.0957922;"";0;0
1179;"";"Garage auto";5.3526034;-4.095821;"";0;0
1180;"";"Grand Garage";5.291519;-3.9534775;"";0;0
1181;"";"Garage Auto Sicopare";5.2978514;-3.9551452;"";0;0
1182;"";"Atelier mecanique";5.2978961;-3.9506129;"";0;0
1183;"";"Atelier mecanique";5.2984944;-3.9481473;"";0;0
1184;"";"Atelier mecanique";5.2997663;-3.9474613;"";0;0
1185;"";"Atelier mecanique";5.2998698;-3.9474881;"";0;0
1186;"";"Atelier mecanique";5.2999446;-3.9475083;"";0;0
1187;"";"Atelier mecanique";5.3000481;-3.9475425;"";0;0
1188;"";"Atelier mecanique";5.2994932;-3.9474057;"";0;0
1189;"";"Garage Auto";5.4376666;-4.035883;"";0;0
1190;"";"Garage Auto Peinture";5.4378228;-4.042034;"";0;0
1191;"";"Parallélisme Auto ISA";5.4380838;-4.0422539;"";0;0
1192;"";"Garage Auto";5.4376786;-4.0429392;"";0;0
1193;"";"Mécanique";5.4376486;-4.0421433;"";0;0
1194;"";"Gararge Auto";5.4377394;-4.0419227;"";0;0
1195;"";"Garage voiture Soulé";5.441575;-4.0621928;"";0;0
1196;"";"Gararge auto";5.44287;-4.0658788;"";0;0
1197;"";"Peinte Auto";5.2978728;-3.9542963;"";0;0
1198;"";"Tolerie Auto";5.2979903;-3.9544304;"";0;0
1199;"";"Sako AutoGlass";5.4340012;-4.0551775;"";0;0
1200;"";"Garage Auto";5.4317676;-4.0688661;"";0;0
1201;"";"Vulcanisateur";5.3019109;-3.9679447;"";0;0
1202;"";"Vulcanisateur";5.3018969;-3.9685656;"";0;0
1203;"";"Garage DKM";5.3027496;-3.9690558;"";0;0
1204;"";"Garage Remorque";5.4300894;-4.0480864;"";0;0
1205;"";"Garage Car";5.4299118;-4.0478919;"";0;0
1206;"";"Garage moto";5.431352;-4.0269452;"";0;0
1207;"";"Mécanique auto";5.3023022;-3.9662308;"";0;0
1208;"";"Garage Auto";5.4321167;-4.0693932;"";0;0
1209;"";"Stam Paralleliste";5.4424535;-4.0692095;"";0;0
1210;"";"Garage Moto";5.4421711;-4.0690599;"";0;0
1211;"";"Vulcanisateur";5.2997282;-3.9630242;"";0;0
1212;"";"Garage Auto";5.437728;-4.0685496;"";0;0
1213;"";"Garage Moto";5.4325913;-4.0687528;"";0;0
1214;"";"Garage Moto";5.4287476;-4.0698619;"";0;0
1215;"";"Garage Auto";5.428494;-4.0700215;"";0;0
1216;"";"Garage Auto";5.4290974;-4.0709898;"";0;0
1217;"";"Garage auto";5.295192;-3.9575659;"";0;0
1218;"";"Recharge de batterie auto";5.2945861;-3.9624519;"";0;0
1219;"";"Garage Auto";5.3018792;-3.9601851;"";0;0
1220;"";"Vulcanisateur";5.2981178;-3.9573473;"";0;0
1221;"";"Garage automobile";5.2969537;-3.960347;"";0;0
1222;"";"Garage Solidarité";5.4431998;-4.0712627;"";0;0
1223;"";"Garage Auto";5.4422519;-4.0729558;"";0;0
1224;"";"Garage Camion";5.4416057;-4.0717643;"";0;0
1225;"";"Garage Moto";5.4421638;-4.0720426;"";0;0
1226;"";"Garage Auto";5.4416665;-4.0693402;"";0;0
1227;"";"Garage Auto";5.4406765;-4.0691699;"";0;0
1228;"";"Vulcanisateur";5.3023735;-3.9582068;"";0;0
1229;"";"Garage Auto";5.3012613;-3.9552042;"";0;0
1230;"";"Vulcanisateur";5.3019737;-3.955164;"";0;0
1231;"";"Vulcanisateur";5.3020638;-3.9548032;"";0;0
1232;"";"Atelier Mecanique (Moto)";5.2959169;-3.9573688;"";0;0
1233;"";"Atelier Mecanique (EQUILIBRAGE et PARALELLISME)";5.295891;-3.9575737;"";0;0
1234;"";"Garage Auto";5.304569;-3.9586716;"";0;0
1235;"";"Garba AUTO";5.3024711;-3.9551787;"";0;0
1236;"";"Mécanique automobile";5.3010303;-3.9477419;"";0;0
1237;"";"Vulcanisateur";5.3025439;-3.9520888;"";0;0
1238;"";"Garage Auto";5.4388622;-4.0744431;"";0;0
1239;"";"Garage Auto";5.2898034;-3.9497069;"";0;0
1240;"";"Garage Auto";5.289945;-3.9496667;"";0;0
1241;"";"Garage Machine";5.2931267;-3.9480267;"";0;0
1242;"";"Atelier Mecanique et Tolerie";5.2983976;-3.9462885;"";0;0
1243;"";"Garage Groupe Electrogène";5.2953294;-3.9478981;"";0;0
1244;"";"Garage de Machine";5.2932704;-3.9485644;"";0;0
1245;"";"Garage Moto";5.4520945;-4.0767492;"";0;0
1246;"";"Garage Auto";5.4430516;-4.0423894;"";0;0
1247;"";"Garage Auto Chez Bamba";5.4423881;-4.0739543;"";0;0
1248;"";"Garage Auto";5.451122;-4.0486731;"";0;0
1249;"";"Garage Auto";5.4509978;-4.053131;"";0;0
1250;"";"Garage mécanique auto";5.4273792;-4.023056;"";0;0
1251;"";"Garge Camion*";5.4527988;-4.0717435;"";0;0
1252;"";"Garage Moto";5.4532967;-4.0722558;"";0;0
1253;"";"Garage Moto";5.4446429;-4.0727953;"";0;0
1254;"";"Garage mécanique auto";5.4262437;-4.0222125;"";0;0
1255;"";"Garage Auto";5.4546772;-4.0543856;"";0;0
1256;"";"Garage Moto";5.4526773;-4.054399;"";0;0
1257;"";"Garage Auto Doumba";5.4454627;-4.0701757;"";0;0
1258;"";"Espace Garage";5.4507622;-4.0486316;"";0;0
1259;"";"Garage Auto";5.4305967;-4.0252233;"";0;0
1260;"";"Garage Auto";5.429833;-4.0244917;"";0;0
1261;"";"Garage Auto";5.4296488;-4.0243167;"";0;0
1262;"";"Garage Auto";5.4294419;-4.0242389;"";0;0
1263;"";"Garage Auto";5.4274045;-4.0224686;"";0;0
1264;"";"Garage Auto";5.4281455;-4.023162;"";0;0
1265;"";"Garage Auto";5.4441176;-4.0478075;"";0;0
1266;"";"Garage mécanique auto";5.4389263;-4.0407962;"";0;0
1267;"";"Garage mécanique auto";5.4395457;-4.0432625;"";0;0
1268;"";"Garage Auto";5.4394897;-4.0432316;"";0;0
1269;"";"Garage auto";5.4387714;-4.0397193;"";0;0
1270;"";"Garage auto";5.4386486;-4.0390795;"";0;0
1271;"";"Garage auto";5.4387527;-4.039447;"";0;0
1272;"";"Grage moto";5.4407182;-4.0465002;"";0;0
1273;"";"Garage moto";5.4412563;-4.0468613;"";0;0
1274;"";"Garage Auto";5.4455401;-4.0460238;"";0;0
1275;"";"Garage Auto";5.4608904;-4.0535702;"";0;0
1276;"";"Garage Auto";5.4594125;-4.0538679;"";0;0
1277;"";"Garage auto géneral";5.4422746;-4.0435615;"";0;0
1278;"";"Garage mécanique auto";5.4430863;-4.0425517;"";0;0
1279;"";"Garage auto";5.4429154;-4.043127;"";0;0
1280;"";"Vulcanisateur";5.2909281;-3.9592262;"";0;0
1281;"";"Reglage Phare";5.4271095;-4.0214884;"";0;0
1282;"";"garage auto";5.4395714;-4.0456275;"";0;0
1283;"";"Garage Technologie Abidjan (GTA)";5.3704481;-3.9632255;"";0;0
1284;"";"Pièces de Rechange et Pneumatique";5.3007663;-4.0100128;"";0;0
1285;"";"SLF automobile";5.4018497;-4.0220519;"";0;0
1286;"";"Garage look high tech Sarl";5.3787852;-3.9406637;"";0;0
1287;"";"Astra garage";5.401266;-4.0845437;"";0;0
1288;"";"Garage Sanogo";5.3541924;-4.0031437;"";0;0
1289;"";"Solo mercedes";5.4079318;-4.0112482;"";0;0
1290;"";"Aterma Motors";5.3902317;-3.9896357;"";0;0
1291;"";"Garage";5.3789304;-3.940693;"";0;0
1292;"";"Garage Moto";5.442066;-4.0144548;"";0;0
1293;"";"Garage Automobile";5.4458693;-4.0145843;"";0;0
1294;"";"Cira";5.3821359;-3.9319172;"";0;0
1295;"";"Réparation Moto";5.4393044;-4.0143417;"";0;0
1296;"";"Moto";5.4399239;-4.0143912;"";0;0
1297;"";"Garage Auto";5.3598223;-3.9783129;"";0;0
1298;"";"Garage";5.4135841;-4.0158068;"";0;0
1299;"";"Garage Auto";5.4153886;-4.0002976;"";0;0
1300;"";"Garage Auto";5.4158842;-3.9998997;"";0;0
1301;"";"Garage Auto";5.4153623;-4.0019466;"";0;0
1302;"";"Garage Moto";5.4065551;-4.0007779;"";0;0
1303;"";"Garage Auto";5.4052124;-4.0016806;"";0;0
1304;"";"Garage Auto";5.4153956;-4.0044931;"";0;0
1305;"";"Garage Moto";5.4139196;-4.0036933;"";0;0
1306;"";"Garage Auto";5.4154025;-4.003097;"";0;0
1307;"";"Group Auto Réparation Voiture";5.4138054;-3.9791262;"";0;0
1308;"";"Garage Auto";5.4119167;-3.9944492;"";0;0
1309;"";"Garage moto";5.4472594;-4.0139368;"";0;0
1310;"";"Garage";5.44286;-4.0204992;"";0;0
1311;"";"Garage";5.4443566;-4.0205462;"";0;0
1312;"";"Garage";5.4127951;-3.994661;"";0;0
1313;"";"Garage Auto";5.4124566;-4.0098435;"";0;0
1314;"";"Réparation Auto Pirelli";5.3490879;-3.9758131;"";0;0
1315;"";"Garage Auto";5.364492;-3.9690041;"";0;0
1316;"";"Clim Auto";5.3644129;-3.9686614;"";0;0
1317;"";"Garage Emmanuel";5.4055835;-4.0050413;"";0;0
1318;"";"Garage";5.405601;-4.0027465;"";0;0
1319;"";"Garage Auto";5.4055497;-4.0011916;"";0;0
1320;"";"Garage";5.4156886;-4.002462;"";0;0
1321;"";"Garage Auto";5.4177151;-4.0123728;"";0;0
1322;"";"Garage Auto";5.4055797;-4.0052339;"";0;0
1323;"";"Garage";5.4169644;-4.0114431;"";0;0
1324;"";"Garagiste";5.421932;-4.0113026;"";0;0
1325;"";"Macanicien";5.4223578;-4.0096772;"";0;0
1326;"";"Mecanique Auto";5.4310326;-4.0149155;"";0;0
1327;"";"Garage Auto";5.4177277;-4.0126973;"";0;0
1328;"";"Garage Auto";5.3329848;-4.0683304;"";0;0
1329;"";"Garage";5.3294623;-4.0691632;"";0;0
1330;"";"Motard";5.2477573;-3.882006;"";0;0
1331;"";"Motard";5.2479974;-3.8819585;"";0;0
1332;"";"Climatisation Auto";5.4411838;-3.9836517;"";0;0
1333;"";"Garage";5.4425189;-3.9821067;"";0;0
1334;"";"Mécanique";5.3327925;-3.9370027;"";0;0
1335;"";"Garage";5.3633453;-3.9355801;"";0;0
1336;"";"Car Scanner";5.3640519;-3.9368582;"";0;0
1337;"";"Mécanique Auto";5.381748;-3.9730623;"";0;0
1338;"";"Réparation de moto";5.4156469;-3.9987043;"";0;0
1339;"";"Garage";5.3924388;-3.9924037;"";0;0
1340;"";"garage auto";5.3812486;-3.9729738;"";0;0
1341;"";"garage auto";5.325885;-3.9980122;"";0;0
1342;"";"garage auto";5.3253054;-3.9986385;"";0;0
1343;"";"garage auto";5.3711939;-3.9336339;"";0;0
1344;"";"vulcanisateur";5.3751601;-3.9344841;"";0;0
1345;"";"Garage auto";5.4248661;-3.9952982;"";0;0
1346;"";"Garage auto";5.4233572;-3.9959407;"";0;0
1347;"";"Garage moto";5.4234159;-3.9957647;"";0;0
1348;"";"Garage moto";5.4236453;-3.9951917;"";0;0
1349;"";"Garage moto";5.4233673;-3.9949912;"";0;0
1350;"";"Grande boutique";5.4234377;-3.9928405;"";0;0
1351;"";"Garage";5.4241242;-3.9912915;"";0;0
1352;"";"Garage";5.4241374;-3.9907079;"";0;0
1353;"";"Garage la Prudence";5.3615969;-3.9790034;"";0;0
1354;"";"Garage Prestige Auto";5.3616637;-3.979784;"";0;0
1355;"";"Garage Jeunes";5.3617598;-3.9791;"";0;0
1356;"";"vulcanisateur";5.3606422;-3.9580172;"";0;0
1357;"";"Garage bamba";5.4396678;-4.0228734;"";0;0
1358;"";"Garage";5.4398715;-4.020975;"";0;0
1359;"";"Garage";5.4395874;-4.0212125;"";0;0
1360;"";"Garage";5.4419943;-4.0233115;"";0;0
1361;"";"Garage";5.44229;-4.0236306;"";0;0
1362;"";"Garage";5.4461429;-4.019104;"";0;0
1363;"";"vulcanisateur";5.3701417;-3.95828;"";0;0
1364;"";"Garage automobile";5.3661601;-3.9599302;"";0;0
1365;"";"vulcanisateur";5.374379;-3.9560182;"";0;0
1366;"";"PALM AUTO GLASS, réparation de pare-brise";5.3699862;-3.9587414;"";0;0
1367;"";"Vulgarisateur";5.3682123;-3.9596506;"";0;0
1368;"";"Vulgarisateur";5.3785702;-3.9537182;"";0;0
1369;"";"Vision Auto Services Réparation de Visite Technique";5.3305866;-3.9566526;"";0;0
1370;"";"Garage";5.3834317;-3.9729711;"";0;0
1371;"";"Garage moderne";5.3831027;-3.9732024;"";0;0
1372;"";"Garage AMG";5.3710568;-3.963277;"";0;0
1373;"";"ECS GROUP";5.3679332;-3.9575276;"";0;0
1374;"";"Garage MGLA";5.3871567;-3.9273828;"";0;0
1375;"";"CLIM AUTO";5.3579237;-3.9447871;"";0;0
1376;"";"Garage auto";5.3598937;-3.9455928;"";0;0
1377;"";"Groupe auto star. maintenance auto";5.3609872;-3.9564788;"";0;0
1378;"";"Garage";5.3906229;-3.9840353;"";0;0
1379;"";"Garage";5.4147197;-4.015342;"";0;0
1380;"";"Garage Auto";5.3915963;-3.9866075;"";0;0
1381;"";"Auto Scan Express";5.3959743;-3.9860013;"";0;0
1382;"";"Auto Multi Service";5.3959009;-3.9860322;"";0;0
1383;"";"AOC Service. Vitrage Auto Répartition Contrôle entretien";5.4031635;-3.9855126;"";0;0
1384;"";"Garage auto";5.4057923;-4.0069464;"";0;0
1385;"";"Garage";5.4163644;-4.009964;"";0;0
1386;"";"Garage Auto";5.4124642;-4.0120309;"";0;0
1387;"";"Garage Auto";5.4132397;-4.0143283;"";0;0
1388;"";"Réparation Ivoire Auto";5.3534896;-3.9273321;"";0;0
1389;"";"Garage automobile";5.232872;-3.8340972;"";0;0
1390;"";"PDZ REP 100";5.31796;-4.0199355;"";0;0
1391;"";"Sym-Motor";5.3655251;-3.9173197;"";0;0
1392;"";"Société ivoirienne de véhicules et engins CIE SODECI";5.3337838;-4.0893665;"";0;0
